,id,title,city,company,remote,experience,published,salary_from,salary_to,salary_currency,source,company_logo
126,https://solid.jobs/offer/417/jt-weston-programista-javascala,Programista Java/Scala,WARSZAWA, JT WESTON SP. Z O.O.,True,,2020-07-30,11500.0,16000.0,PLN,SOLIDJOBS,
127,https://solid.jobs/offer/416/jt-weston-frontend-developer,Frontend developer,WARSZAWA, JT WESTON SP. Z O.O.,True,,2020-07-30,11000.0,16000.0,PLN,SOLIDJOBS,
128,https://solid.jobs/offer/418/jt-weston-programista-ds-sztucznej-inteligencji-i-deep-learning,Programista ds. sztucznej inteligencji i deep learning,WARSZAWA, JT WESTON SP. Z O.O.,True,,2020-07-30,12000.0,17000.0,PLN,SOLIDJOBS,
129,https://solid.jobs/offer/83/sii-net-fullstack-developer,.NET Fullstack Developer,WARSZAWA,SII SP. Z O.O.,False,,2020-04-03,14000.0,20000.0,PLN,SOLIDJOBS,
130,https://solid.jobs/offer/82/sii-senior-java-developer,Senior Java Developer,WARSZAWA,SII SP. Z O.O.,False,,2020-04-03,16000.0,23000.0,PLN,SOLIDJOBS,
131,https://solid.jobs/offer/462/newperspective-java-engineer,Java Engineer,KRAKÓW,NEWPERSPECTIVE,False,,2020-08-05,15000.0,18000.0,PLN,SOLIDJOBS,
132,https://solid.jobs/offer/78/frontkom-regularsenior-drupal-developer,Senior Drupal Developer,LUBLIN,FRONTKOM,True,,2020-04-03,10000.0,20000.0,PLN,SOLIDJOBS,
133,https://solid.jobs/offer/461/avenga-frontend-developer-angular,Frontend Developer (Angular),WARSZAWA,AVENGA,False,,2020-08-05,13000.0,22000.0,PLN,SOLIDJOBS,
134,https://solid.jobs/offer/460/newperspective-senior-java-engineer,Senior Java Engineer,KRAKÓW,NEWPERSPECTIVE,False,,2020-08-05,17000.0,21000.0,PLN,SOLIDJOBS,
135,https://solid.jobs/offer/459/avenga-frontend-developer-react,Frontend Developer (React),WARSZAWA,AVENGA,False,,2020-08-05,13000.0,22000.0,PLN,SOLIDJOBS,
136,https://solid.jobs/offer/76/frontkom-senior-uxui-designer,Senior UX/UI Designer,WARSZAWA,FRONTKOM,False,,2020-04-03,7000.0,11000.0,PLN,SOLIDJOBS,
137,https://solid.jobs/offer/458/infolet-front-end-developer-3171,Front-end Developer 3/171,KRAKÓW,INFOLET SP. Z O.O.,False,,2020-08-05,17800.0,20800.0,PLN,SOLIDJOBS,
138,https://solid.jobs/offer/457/infolet-qa-engineer-1178,QA Engineer 1/178,KRAKÓW,INFOLET SP. Z O.O.,True,,2020-08-05,15000.0,18400.0,PLN,SOLIDJOBS,
139,https://solid.jobs/offer/456/infolet-senior-qa-engineer-with-java-1180,Senior QA Engineer with Java 1/180,KRAKÓW,INFOLET SP. Z O.O.,True,,2020-08-05,13300.0,16800.0,PLN,SOLIDJOBS,
